Rec,State,Year,NO2 Mean,NO2 1st Max Value,NO2 AQI,O3 Mean,O3 1st Max Value,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 AQI,CO Mean,CO 1st Max Value,CO AQI,average_AQI,WEEK,REGION,Pneumonia and Influenza Deaths,All Deaths,<1 year (all cause deaths),1-24 years (all cause deaths),25-44 years,45-64 years (all cause deaths),65+ years (all cause deaths)
39,Arkansas,2005,14.82287241732284,28.91148053993251,27.274002024746906,0.02886490461192356,0.0410157896512935,35.07917750281215,3.4053138065241892,4.783945264341966,5.475847149796557,0.6070791850393702,0.8436102902137217,7.961407803129556,18.947608620121294,26.5,7.0,2.0384615384615383,75.84615384615384,2.1153846153846154,2.3461538461538463,4.288461538461538,18.692307692307693,48.0
40,Arkansas,2006,12.59898690078741,26.14471664791901,24.645662429696287,0.026470825534308275,0.039185847581552205,33.46557300337458,3.2249625678290266,4.409492317210359,4.9839465797558695,0.5840980220472441,0.7933799482564661,7.438242363755467,17.63335609414555,26.5,7.0,1.7115384615384615,75.0576923076923,2.5961538461538463,3.269230769230769,5.5576923076923075,18.653846153846153,44.76923076923077
41,Arkansas,2007,10.375101384251975,23.37795275590551,22.017322834645668,0.024076746456692985,0.03735590551181091,31.85196850393701,3.0446113291338643,4.035039370078752,4.492046009715181,0.5611168590551182,0.7431496062992105,6.9150769243813786,16.31910356816981,26.5,7.0,2.0576923076923075,73.17307692307692,2.423076923076923,2.269230769230769,4.769230769230769,17.98076923076923,45.73076923076923
42,Arkansas,2008,8.881816777126115,20.860703812316714,19.664222873900293,0.024847925219941308,0.037329912023460435,31.816715542521994,1.7162579002932539,2.6717741935483867,3.4635891317523853,0.42118579398827033,0.5802785923753675,6.007068594194601,15.237899035592317,26.51923076923077,7.0,2.2884615384615383,81.59615384615384,2.2884615384615383,2.5,5.211538461538462,20.96153846153846,50.63461538461539
43,Arkansas,2009,8.975721103151875,19.644699140401148,18.498567335243553,0.024300474212034424,0.03583524355300864,30.55730659025788,1.69733254512894,2.556303724928366,3.3595175355791183,0.41383001504297967,0.5663323782234935,5.943564561100069,14.589739005545155,24.727272727272727,7.0,3.25,83.13636363636364,2.4545454545454546,2.6818181818181817,5.7727272727272725,21.318181818181817,50.90909090909091
44,Arkansas,2010,9.627301284543739,22.02309124767225,20.739664804469275,0.027384767597765133,0.04059739292365029,34.78510242085661,1.2523016446927406,2.0709497206704035,2.8029618546495274,0.43509838342644336,0.5749162011173229,5.9845422132420145,16.07806782330436,15.916666666666666,7.0,4.625,83.625,2.375,1.8333333333333333,5.416666666666667,21.458333333333332,52.541666666666664
45,Arkansas,2011,9.725907196207118,22.328300510576312,20.679795769511305,0.026938557986871177,0.03910940919037263,33.353026987600295,1.360214636579138,2.242195477753471,2.7939549401575774,0.4391156418672479,0.5741218088986166,5.927899428626843,15.688669281474006,32.5,7.0,2.5625,87.5,2.5,2.0,4.4375,22.5625,55.9375
46,Arkansas,2012,10.174387466367655,24.51165919282517,22.70478325859492,0.02716372047832575,0.03961883408071689,33.91031390134529,1.275875649103129,2.1166666666666627,2.6915431029535126,0.4532102862481348,0.5807238415545641,6.025136777514615,16.332944260102085,28.434782608695652,7.0,3.4347826086956523,80.56521739130434,1.891304347826087,2.0,4.956521739130435,20.58695652173913,51.130434782608695
47,Arkansas,2013,9.737293749463156,23.47587687902643,21.720114531138154,0.02501053758052962,0.036523979957050326,34.12025769506084,1.2928892612741594,2.02940229062276,2.592645240461502,0.38193274516821674,0.5045676449534804,5.593809815330969,16.006706820497868,26.5,7.0,4.230769230769231,85.61538461538461,2.0384615384615383,2.0961538461538463,5.384615384615385,21.576923076923077,54.51923076923077
48,Arkansas,2014,8.861710704735367,21.698050139275875,20.05292479108635,0.02352718105849591,0.034930362116991465,32.45125348189415,1.1386995877437363,1.9731197771587923,2.547508227802043,0.3465959818941492,0.45036142061281603,5.2758543710526835,15.081885217958806,27.46153846153846,7.0,3.3846153846153846,72.98076923076923,2.3846153846153846,2.25,5.288461538461538,18.78846153846154,44.26923076923077
49,Arkansas,2015,8.543395826704531,20.85269886363633,19.227272727272727,0.024048056818181864,0.03513920454545456,32.64914772727273,0.9804251321022729,1.660795454545454,2.2424556109021023,0.3041249900568183,0.4090688920454536,4.999449347629322,14.779581353269219,26.5,7.0,11.826923076923077,109.8076923076923,2.480769230769231,2.576923076923077,6.288461538461538,27.71153846153846,70.75
50,Arkansas,2016,8.661112791208799,21.889010989010973,20.274725274725274,0.026009593406593378,0.035395604395604345,32.824175824175825,0.6637995109890118,1.0769230769230758,1.804303660781528,0.32207300549450524,0.45124725274725375,5.208045439037829,15.027812549680114,20.0,7.0,9.974358974358974,96.7948717948718,3.128205128205128,2.41025641025641,6.358974358974359,25.0,59.8974358974359
51,California,2000,11.436692681958283,22.041795060978256,20.805911201770755,0.026083636647715208,0.037030250423157905,31.56798750054251,1.2856981923093618,2.6047654181676756,3.338774447060213,0.37326401974741263,0.5984809687079768,5.906317303619868,15.404747613248336,26.37837837837838,9.0,13.054054054054054,130.82702702702701,2.327927927927928,2.8126126126126128,8.455855855855855,23.72072072072072,93.29009009009009
52,California,2001,11.703529460381562,22.586590101627696,21.315252416756177,0.02692260348673895,0.037979550524662176,32.375113608196315,1.299931227133765,2.6873585061555705,3.391217379993251,0.3848909105593756,0.6037676609105296,5.919013713485538,15.75014927960782,26.49468085106383,9.0,11.24290780141844,125.41134751773049,2.1134751773049647,2.6684397163120566,8.313829787234043,23.20744680851064,89.05851063829788
53,California,2002,11.250809904407882,22.078968995143818,20.82984684348151,0.028765909637654453,0.03982136720209132,33.94762794172581,1.2487228580874064,2.4803361972357933,3.212040829626904,0.3814070432573853,0.5922861412028204,5.875230780023423,15.966186598714412,26.555555555555557,9.0,9.869175627240143,121.72759856630825,2.1236559139784945,2.935483870967742,8.021505376344086,23.24372759856631,85.34767025089606
54,California,2003,11.09917146063724,21.91918645116387,20.681579150877734,0.027144932951821396,0.03815988709303133,32.537236099296265,1.1665201656484472,2.2836400897069273,3.0805396249965646,0.39304278033409107,0.6111862964967766,5.992733098293862,15.573021993366106,26.828125,9.0,11.381944444444445,119.08854166666667,1.8611111111111112,2.875,7.748263888888889,23.322916666666668,83.25173611111111
55,California,2004,10.765744135026063,21.042512037532408,19.85641384419112,0.027297658710234637,0.03812543726079219,32.51343676694514,1.2329731239557047,2.3421992674596055,3.12050172310919,0.3699543086135201,0.5720976171858605,5.738510239214223,15.307215643364918,26.428051001821494,9.0,13.681238615664846,133.55737704918033,2.1894353369763206,3.1821493624772312,8.391621129326047,26.327868852459016,93.4408014571949
56,California,2005,10.68907402173178,20.753407266345544,19.587506067734587,0.026127590455920658,0.037180687801051965,31.66341809491804,1.1370593289645523,2.2359545946753654,3.029763842225342,0.3466839920839415,0.5456106941488051,5.531712357606104,14.953100090621017,26.401420959147426,9.0,10.97513321492007,108.77442273534636,1.7921847246891651,2.674955595026643,6.579040852575488,22.21847246891652,75.49023090586145
57,California,2006,10.906087598258999,21.618028917084686,20.406498967246975,0.027523166310121,0.038788543818234544,33.04400265565064,1.1409059430141446,2.2962304514606244,3.0763810860529763,0.33097903319563576,0.5268773974623886,5.463318904323721,15.497550403318577,26.481611208406306,9.0,10.371278458844133,108.43957968476357,1.8073555166374782,2.5043782837127844,6.4308231173380035,22.654991243432576,75.00525394045535
58,California,2007,10.353715329756511,20.65855510797068,19.49468401241498,0.027489828270488556,0.03844575051178624,32.735686455788155,1.0194393249025873,2.0461500363204443,2.88148743413909,0.3255204521230876,0.5038796803803349,5.305649714071735,15.10437690410349,26.43409490333919,9.0,10.221441124780316,108.04569420035149,2.130052724077329,2.5659050966608086,6.557117750439367,23.22495606326889,73.5377855887522
59,California,2008,10.487452814305952,20.9267307465503,19.75209340724142,0.027049972196013107,0.03827485552541494,32.671099186224794,0.966062316045511,1.916302040334988,2.791074653034499,0.31812922794551063,0.5030398631913845,5.286997267096643,15.125316128399339,25.35261194029851,9.0,11.921641791044776,112.8973880597015,2.078358208955224,2.533582089552239,6.376865671641791,24.027985074626866,77.86567164179104
60,California,2009,10.444353748299372,20.391105696009745,19.27109351203168,0.026397570176328967,0.037684062679797056,32.15466883270721,0.9075581025484705,1.597289064879649,2.5073685784888506,0.31864927576404284,0.5095623921210152,5.296319932559477,14.807362713946805,26.36950904392765,9.0,15.108527131782946,141.7674418604651,2.58656330749354,3.165374677002584,8.1343669250646,31.503875968992247,96.33074935400516
61,California,2010,10.554842117113663,20.79059121390448,19.48559600383194,0.025775468899685256,0.03669118653346086,31.28465854659915,0.6739827967359976,1.3179964417681405,2.196764532089661,0.29272900557685005,0.469491925550856,5.0630765108379885,14.507523898339684,26.364734299516908,9.0,13.376811594202898,130.97342995169083,2.4130434782608696,2.782608695652174,6.797101449275362,28.471014492753625,90.47584541062803
62,California,2011,10.677604625113657,20.81016794851656,19.36939256003767,0.026010164589546584,0.037465013341704746,31.98355046303563,0.6567212453617995,1.2258358185527816,2.059379905189773,0.3070539769581068,0.48249882279078316,5.147388796877976,14.639927931285262,26.92888888888889,9.0,13.546666666666667,134.22444444444446,2.1555555555555554,2.7444444444444445,7.035555555555556,29.084444444444443,93.17777777777778
63,California,2012,9.577427180831636,18.782095351442045,17.443153178381404,0.026622208169980597,0.03766774012881473,32.14516241949034,0.5515200897857734,1.0588350602072198,1.9319850836756391,0.29705961582890456,0.46020662979558774,5.059474169200879,14.144943712687066,27.702448210922785,9.0,10.843691148775894,118.93785310734464,1.847457627118644,2.256120527306968,6.045197740112994,25.919020715630886,82.84934086629002
64,California,2013,10.12932226965043,19.630763217043167,18.208150102609206,0.025793254340532545,0.037112218639042176,33.75963386429525,0.42031980875597574,0.9402716700869603,1.8313601761646139,0.30645208984006084,0.47717586892079006,5.138988930403291,14.734533268368091,26.5,9.0,10.101398601398602,112.88461538461539,1.7919580419580419,2.173076923076923,5.8426573426573425,23.746503496503497,79.30594405594405
65,California,2014,9.211766070084481,18.478988515289856,17.13760896637609,0.026128889926663873,0.03729908675798999,34.889165628891654,0.44931066497162314,0.9630067801300559,1.8198318939378986,0.3135429865089303,0.4783345440708571,5.133537768728968,14.745036064483653,27.0,9.0,9.284734133790737,112.08919382504288,1.6483704974271012,2.008576329331046,5.735849056603773,24.31903945111492,78.33962264150944
66,California,2015,9.002011384332166,18.16183137871843,16.853189359267734,0.026709472683066542,0.03786212814645224,35.46285040045767,0.40263708960239375,0.873340961098376,1.7511244576452765,0.30862592838243486,0.4796064430778098,5.152200838343499,14.804841263928544,26.487719298245615,9.0,9.57719298245614,118.67719298245613,1.6964912280701754,2.124561403508772,6.212280701754386,24.647368421052633,83.97368421052632
67,California,2016,7.608472479999988,16.541904761904796,15.270857142857142,0.025490955809523895,0.03492800000000015,32.40038095238095,0.5733562912380967,1.026761904761902,1.8106553226824793,0.34301582266666614,0.5183485714285728,5.3812608179287595,13.715788558962332,20.0,9.0,9.932400932400933,122.07226107226107,1.641025641025641,2.247086247086247,6.547785547785548,25.941724941724942,85.65501165501165
68,Colorado,2000,10.610276575803983,27.502297090352222,25.970903522205205,0.019953001531393576,0.034684532924961625,29.454823889739664,0.777866644716693,3.8001531393568104,5.159454166271371,0.4184877534456352,0.7799387442572748,7.359936644631727,16.98627955571199,26.651612903225807,8.0,4.7290322580645165,63.8,1.8064516129032258,1.7870967741935484,4.896774193548387,12.064516129032258,43.05161290322581
69,Colorado,2001,19.225927904494387,42.745318352059925,40.41573033707865,0.019362123595505626,0.0346947565543071,29.662921348314608,0.8641590617977533,3.9597378277153483,5.145060290100787,0.42468248127340813,0.7859550561797759,7.373605548637064,20.64932938103278,26.5,8.0,4.641025641025641,65.91025641025641,1.8461538461538463,1.6666666666666667,5.365384615384615,12.647435897435898,44.37179487179487
70,Colorado,2002,15.36883758348968,35.02626641651032,33.091932457786115,0.02298662476547845,0.03904878048780485,33.5328330206379,0.7051789174484046,3.388367729831136,4.946268260981098,0.38709535459662303,0.7369606003752351,6.847451242989902,19.604621245598757,26.5,8.0,4.769230769230769,65.89102564102564,1.9679487179487178,1.8974358974358974,4.769230769230769,13.26923076923077,43.8525641025641
71,Colorado,2003,16.016153316879013,36.644904458598724,34.589171974522294,0.022503757961783437,0.03960509554140125,33.86942675159236,0.8649699044585983,3.8398089171974443,5.059953221294942,0.3869146289808924,0.7414012738853518,6.878715911487473,20.099316964724267,27.0,8.0,4.465408805031447,67.61635220125787,2.069182389937107,1.9371069182389937,5.163522012578617,13.685534591194969,44.63522012578616
72,Colorado,2004,15.018041130681814,34.80113636363637,32.85369318181818,0.0212616434659091,0.03644602272727285,30.97159090909091,0.8544728622159099,3.6484374999999956,5.063414240329594,0.4519380624999998,0.7488636363636366,7.126121481211945,19.003704953112656,26.366013071895424,8.0,3.973856209150327,64.7843137254902,2.0588235294117645,1.738562091503268,4.830065359477124,14.209150326797385,41.92156862745098
73,Colorado,2005,19.196076970321528,39.52431986809563,37.35943940643034,0.020998175597691713,0.03674855729596055,31.446001648804618,1.0910624023083273,4.102555647155837,5.455603353723243,0.502407824402307,0.8206924979389961,7.317453390128607,20.3946244497717,26.5,8.0,4.076923076923077,65.1025641025641,2.2243589743589745,2.0705128205128207,4.583333333333333,13.711538461538462,42.493589743589745
74,Colorado,2006,20.149327207535112,39.122605363984675,36.94508301404853,0.0229792177522351,0.036922094508301424,31.46360153256705,1.2972473933588784,4.348339719029408,5.779022111140126,0.4839965517241375,0.7966155810983403,7.209109657479373,20.34920407880877,26.5,8.0,3.576923076923077,62.35897435897436,1.9487179487179487,1.8717948717948718,4.25,13.448717948717949,40.83974358974359
75,Colorado,2007,19.10225290299333,38.23614190687361,36.09368070953437,0.024422245011086485,0.038982815964523305,33.399667405764966,1.19541613192905,4.180044345898044,5.67397202704046,0.45222408037693923,0.7427937915742805,6.884534100947831,20.51296356082191,26.5,8.0,4.128205128205129,63.57692307692308,1.8461538461538463,1.6217948717948718,4.532051282051282,14.346153846153847,41.217948717948715
76,Colorado,2008,15.263669887725941,35.892483349191245,33.913415794481445,0.027209165556612756,0.043333967649857245,37.6127497621313,1.3148978591817335,4.135680304471937,5.4531522494446225,0.34081195147478577,0.628449096098952,6.266942514978725,20.811565080259022,25.055172413793102,8.0,4.124137931034483,61.675862068965515,1.5655172413793104,1.3655172413793104,4.227586206896552,14.172413793103448,40.33793103448276
77,Colorado,2009,12.29970701810866,30.334004024144868,28.6579476861167,0.02764154527162972,0.04442454728370209,38.30382293762575,1.0484923058350104,3.6712273641851163,5.188883256871884,0.30787768712273583,0.5805835010060341,5.955107373605845,19.526440313555046,24.9,8.0,3.9,63.975,1.5083333333333333,1.7833333333333334,4.175,14.991666666666667,41.5
78,Colorado,2010,14.664424829001385,31.874145006839946,30.094391244870042,0.02418491244870043,0.0389740082079343,33.35704514363885,0.7819870205198357,2.9145006839945173,4.715553304759456,0.3297149562243506,0.616552667578659,6.22154649748659,18.597134047688733,26.149122807017545,8.0,3.017543859649123,58.78947368421053,1.587719298245614,1.263157894736842,3.692982456140351,13.473684210526315,38.76315789473684
79,Colorado,2011,14.976373822649574,35.488247863247864,33.498931623931625,0.02872187393162393,0.046105769230768964,39.75854700854701,1.0981685160256416,3.397756410256409,5.002389850956205,0.29295914102564147,0.509401709401711,5.6775809428149016,20.984362356562436,26.196428571428573,8.0,3.419642857142857,62.419642857142854,1.2232142857142858,1.3839285714285714,3.7589285714285716,15.035714285714286,41.017857142857146
80,Colorado,2012,17.6283661781339,35.36022620169658,33.3751178133836,0.027645382186616344,0.041778510838831766,35.89773798303487,0.8643692196041484,2.9842130065975794,4.730000036998875,0.3341654260131962,0.555796418473139,5.850554501244183,19.963352583665383,28.514492753623188,8.0,2.3405797101449277,62.210144927536234,0.9420289855072463,1.1884057971014492,3.8840579710144927,14.289855072463768,41.905797101449274
81,Colorado,2013,11.945479603951542,23.187968150987906,21.703627248599233,0.029545473016809272,0.0420159245060457,37.08964907107048,0.7168141807726304,2.238661161899186,4.0799884980113665,0.27239470657623405,0.43916248894132787,5.301885052206527,17.0437874674719,26.5,8.0,2.3333333333333335,64.83974358974359,1.2628205128205128,1.2371794871794872,3.9166666666666665,14.724358974358974,43.68589743589744
82,Colorado,2014,14.774899113018204,29.358991285978348,27.454713493530498,0.0285277259044099,0.04137549511486695,38.818061790335356,0.7530347074201192,2.112226036440475,4.018326230179862,0.27646470821230545,0.480369685767097,5.471411499599298,18.940628253411255,27.0,8.0,2.3836477987421385,68.32704402515724,1.0251572327044025,1.2452830188679245,4.320754716981132,15.622641509433961,46.106918238993714
83,Colorado,2015,18.681385133790734,36.24202401372216,33.93767867352773,0.02456955517438543,0.03896626643796517,36.56546598056032,0.9394948238993719,2.647570040022894,4.437822905361812,0.36471231189251024,0.6155946255002862,6.171821907604429,20.27819736676357,26.5,8.0,2.269230769230769,62.32051282051282,1.0256410256410255,1.1346153846153846,4.173076923076923,13.865384615384615,42.12179487179487
84,Colorado,2016,20.035888754545464,41.504545454545564,38.913636363636364,0.023622659090909142,0.036720454545454605,34.013636363636365,0.7653922897727273,2.0701136363636334,3.977327809585903,0.3850516590909092,0.6872272727272712,6.519839287480737,20.856109956084843,19.765217391304347,8.0,1.5043478260869565,28.6,0.9478260869565217,0.6173913043478261,1.9304347826086956,6.034782608695652,19.06086956521739
85,Connecticut,2000,25.9423,42.7453,40.4157,0.0408353,0.0501655,43.1472,4.30707,6.65621,7.93535,0.721985,1.094762,10.577235,25.51887125,26.402912621359224,1.0,3.8689320388349513,41.019417475728154,0.8252427184466019,0.8155339805825242,2.7281553398058254,7.684466019417476,28.95145631067961
86,Connecticut,2001,24.20040926759628,40.96968891102257,38.72224667994688,0.0381935793492696,0.04799913844621513,41.206996015936255,3.9193327436918994,6.337412715803452,7.347003898474846,0.6783313937583002,1.014326899070385,9.64887477942339,24.23128034344534,26.258536585365853,1.0,3.4,38.79024390243902,0.7560975609756098,0.7414634146341463,2.921951219512195,6.863414634146341,27.497560975609755
87,Connecticut,2002,22.45851853519256,39.19407782204515,37.02879335989376,0.0355518586985392,0.04583277689243027,39.26679203187251,3.531595487383798,6.018615431606903,6.758657796949691,0.6346777875166004,0.9338917981407703,8.720514558846777,22.943689436890686,26.627551020408163,1.0,3.443877551020408,38.392857142857146,0.7040816326530612,0.8520408163265306,2.7193877551020407,7.178571428571429,26.93877551020408
88,Connecticut,2003,20.716627802788842,37.41846673306773,35.33534003984064,0.0329101380478088,0.043666415338645403,37.32658804780876,3.143858231075697,5.699818147410355,6.1703116954245365,0.5910241812749006,0.8534566972111555,7.792154338270166,21.656098530336024,27.0,1.0,4.0424528301886795,37.283018867924525,0.7028301886792453,0.8679245283018868,2.3254716981132075,7.806603773584905,25.57075471698113
89,Connecticut,2004,18.97473707038512,35.642855644090304,33.641886719787514,0.030268417397078397,0.04150005378486053,35.38638406374502,2.7561209747675957,5.381020863213807,5.5819655938993815,0.5473705750332009,0.7730215962815405,6.863794117693553,20.36850762378137,26.584158415841586,1.0,4.465346534653466,38.148514851485146,0.6138613861386139,0.6881188118811881,2.3514851485148514,7.648514851485149,26.84158415841584
90,Connecticut,2005,17.232846337981403,33.867244555112876,31.948433399734398,0.027626696746347996,0.03933369223107566,33.44618007968128,2.3683837184594947,5.0622235790172585,4.993619492374227,0.5037169687915011,0.6925864953519256,5.935433897116942,19.080916717226714,26.47087378640777,1.0,4.378640776699029,39.101941747572816,0.7184466019417476,0.912621359223301,2.3446601941747574,7.631067961165049,27.490291262135923
91,Connecticut,2006,15.490955605577684,32.091633466135455,30.254980079681275,0.024984976095617596,0.0371673306772908,31.50597609561753,1.980646462151394,4.7434262948207095,4.405273390849073,0.4600633625498013,0.6121513944223108,5.0070736765403305,17.79332581067205,26.5,1.0,3.9903846153846154,38.03846153846154,0.7115384615384616,0.8461538461538461,2.4134615384615383,7.826923076923077,26.240384615384617
92,Connecticut,2007,11.086675214985608,25.659942363112393,24.186167146974064,0.026780541210374622,0.04109855907780968,35.17521613832853,0.9606270951008643,2.3269164265129647,2.718377632188239,0.293730070893372,0.41669740634005675,3.8167703951248626,16.474132828153923,26.5,1.0,3.6826923076923075,35.875,0.7692307692307693,0.7019230769230769,1.8798076923076923,7.346153846153846,25.177884615384617
93,Connecticut,2008,9.684273206018506,22.141203703703702,20.895833333333332,0.025346032407407428,0.03850115740740742,32.738425925925924,0.9188592407407421,2.259259259259261,2.407499000799398,0.3369332997685183,0.46613483796296223,4.118892604531988,15.04016271614766,21.055555555555557,1.0,3.8333333333333335,36.611111111111114,0.7037037037037037,0.9382716049382716,1.9135802469135803,7.660493827160494,25.308641975308642
94,Connecticut,2009,9.590788876059815,21.228905934598306,20.0371417036738,0.02390884860718592,0.035729511505854114,30.422688736374646,0.9086052914816308,2.091077916834875,2.155269244434938,0.3052662430359325,0.4272628179249102,3.914474795508593,14.132393619997995,26.651515151515152,1.0,5.0,33.31818181818182,0.9848484848484849,0.7575757575757576,1.621212121212121,7.53030303030303,22.40909090909091
95,Connecticut,2010,9.048014233657863,20.69749652294854,19.563977746870652,0.026805234353268446,0.0381968011126571,32.59248956884562,0.7217589603616134,1.7243393602225296,1.8849115769971434,0.2677052837274017,0.38098539638386814,3.6641827161425087,14.426390402213983,26.28205128205128,1.0,3.8461538461538463,36.14102564102564,1.0384615384615385,0.9230769230769231,2.217948717948718,7.948717948717949,24.012820512820515
96,Connecticut,2011,7.511248714505409,16.91978472578165,15.997949769349052,0.02881826422347533,0.038575345976422794,32.84572014351615,0.6750206981035375,1.6896719630958454,1.9039399182858328,0.2083317201435177,0.3102357765248616,3.198828691408465,13.486609630639874,25.549295774647888,1.0,4.338028169014085,41.63380281690141,0.971830985915493,1.2112676056338028,2.704225352112676,10.112676056338028,26.633802816901408
97,Connecticut,2012,6.892016678700381,15.444043321299638,14.596699329551315,0.028766249097473027,0.03869571944301224,33.04125838060856,0.5574655123775158,1.3333935018050507,1.6512357416800514,0.20739798968540665,0.3104951005673039,3.1619692032819953,13.11279066378048,31.38125,1.0,3.175,36.26875,0.65625,0.73125,1.81875,8.18125,24.88125
98,Connecticut,2013,6.984336786178351,15.521559362079149,14.682811577082102,0.03066871707028946,0.03941051388068575,34.17365623154164,0.49943603544004794,1.242675723567633,1.5931909817686754,0.19627122976963984,0.2894063792085054,3.07464278713794,13.38107539438259,26.5,1.0,3.2163461538461537,37.0625,0.4855769230769231,0.7019230769230769,1.9230769230769231,8.052884615384615,25.89903846153846
99,Connecticut,2014,6.881733202082068,15.327617881200245,14.482547458665033,0.02969575933864051,0.03848989589712238,35.92590324556032,0.5399186099203913,1.2258726270667513,1.5883206784236272,0.19717610226576884,0.28687997550520544,3.0684744239143966,13.766311451640844,27.0,1.0,2.7641509433962264,37.27358490566038,0.6084905660377359,0.5660377358490566,1.9481132075471699,8.35377358490566,25.797169811320753
100,Connecticut,2015,7.9499764310019,16.922369250157587,15.577189666036547,0.0297383711405168,0.03886830497794633,36.26780088216761,0.35630525582860734,0.7388783868935114,1.2330017838281762,0.21162431442974172,0.3112885948330177,3.2185995241274283,14.074147964039941,26.5,1.0,3.168269230769231,38.48076923076923,0.6298076923076923,0.6057692307692307,2.1009615384615383,8.51923076923077,26.620192307692307
101,Connecticut,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.93793103448276,1.0,3.3448275862068964,37.282758620689656,0.5586206896551724,0.6689655172413793,2.1862068965517243,8.255172413793103,25.6
102,Delaware,2000,25.9423,42.7453,40.4157,0.0408353,0.0501655,43.1472,4.30707,6.65621,7.93535,0.721985,1.094762,10.577235,25.51887125,26.583333333333332,5.0,0.0625,20.041666666666668,0.0625,0.125,3.4791666666666665,3.5208333333333335,12.833333333333334
103,Delaware,2001,24.604713255731223,40.9132766798419,38.674351778656124,0.039235762648221345,0.048677924901185776,41.84883794466403,4.02513569486166,6.2701118577075095,7.4676038917241305,0.6787730946640316,1.0306454940711463,9.958972597429314,24.4874415531184,26.4,5.0,0.044444444444444446,19.42222222222222,0.022222222222222223,0.0,1.0888888888888888,4.2444444444444445,14.066666666666666
104,Delaware,2002,23.26712651146245,39.08125335968379,36.933003557312254,0.0376362252964427,0.047190349802371544,40.55047588932806,3.7432013897233207,5.884013715415019,6.999857783448262,0.6355611893280632,0.9665289881422925,9.340710194858628,23.456011856236803,27.11904761904762,5.0,0.6666666666666666,14.476190476190476,0.0,0.19047619047619047,0.2619047619047619,3.8095238095238093,10.214285714285714
105,Delaware,2003,21.929539767193674,37.24923003952569,35.19165533596838,0.036036687944664046,0.04570277470355732,39.25211383399209,3.4612670845849807,5.49791557312253,6.532111675172393,0.5923492839920947,0.9024124822134387,8.722447792287943,22.424582159355204,27.0,5.0,2.2264150943396226,17.867924528301888,0.11320754716981132,0.1320754716981132,1.4150943396226414,3.2830188679245285,12.924528301886792
106,Delaware,2004,20.591953022924898,35.417206719367584,33.45030711462451,0.03443715059288539,0.044215199604743086,37.95375177865613,3.179332779446641,5.1118174308300395,6.064365566896525,0.5491373786561263,0.838295976284585,8.104185389717257,21.393152462473605,26.568627450980394,5.0,1.5098039215686274,17.92156862745098,0.058823529411764705,0.35294117647058826,1.2352941176470589,3.196078431372549,13.07843137254902
107,Delaware,2005,19.25436627865612,33.585183399209484,31.70895889328063,0.03283761324110675,0.04272762450592886,36.655389723320155,2.897398474308301,4.725719288537549,5.596619458620656,0.5059254733201579,0.7741794703557312,7.485922987146571,20.361722765592006,26.5,5.0,1.6153846153846154,18.153846153846153,0.07692307692307693,0.057692307692307696,1.1153846153846154,4.019230769230769,12.865384615384615
108,Delaware,2006,17.916779534387345,31.75316007905138,29.96761067193676,0.031238075889328094,0.041240049407114635,35.35702766798419,2.615464169169961,4.339621146245059,5.1288733503447865,0.4627135679841895,0.7100629644268774,6.8676605845758845,19.330293068710404,26.5,5.0,1.9230769230769231,16.346153846153847,0.057692307692307696,0.25,1.1346153846153846,3.769230769230769,11.115384615384615
109,Delaware,2007,16.579192790118572,29.921136758893276,28.226262450592884,0.02963853853754944,0.03975247430830041,34.05866561264822,2.333529864031621,3.953523003952569,4.661127242068918,0.4195016626482211,0.6459464584980237,6.249398182005199,18.298863371828805,26.5,5.0,1.2115384615384615,15.76923076923077,0.057692307692307696,0.09615384615384616,0.9807692307692307,3.3846153846153846,11.25
110,Delaware,2008,15.241606045849796,28.089113438735176,26.484914229249014,0.02803900118577079,0.038264899209486176,32.760303557312255,2.0515955588932813,3.5674248616600788,4.193381133793049,0.37628975731225267,0.5818299525691699,5.631135779434513,17.267433674947206,20.0,5.0,1.4102564102564104,14.794871794871796,0.05128205128205128,0.3076923076923077,1.0512820512820513,2.8461538461538463,10.512820512820513
111,Delaware,2009,13.90401930158102,26.25709011857707,24.743566007905137,0.02643946383399214,0.036777324110671944,31.461941501976284,1.7696612537549412,3.1813267193675885,3.72563502551718,0.33307785197628426,0.5177134466403162,5.012873376863827,16.236003978065607,18.0,5.0,3.0,18.0,1.0,1.0,5.0,4.0,7.0
112,Delaware,2010,12.566432557312245,24.425066798418968,23.002217786561264,0.02483992648221349,0.03528974901185772,30.16357944664032,1.4877269486166016,2.7952285770750986,3.2578889172413117,0.28986594664031584,0.4535969407114624,4.394610974293141,15.204574281184009,19.0,5.0,3.0,9.0,0.0,1.0,0.0,1.0,7.0
113,Delaware,2012,12.607973023529416,23.967764705882317,22.174117647058825,0.024498729411764678,0.03518588235294113,30.103529411764708,0.9689369529411755,2.0771764705882356,2.6352835883756818,0.2658361741176474,0.40972470588235177,3.9057223362438154,14.704663245860758,36.0,5.0,1.1515151515151516,11.696969696969697,0.0,0.15151515151515152,0.7575757575757576,3.0303030303030303,7.757575757575758
